id,text,label
"1165485426989092864","b'RT @look4jsmartinez: Says the man that now owns three mansions ... Obama on wealth inequality: \xe2\x80\x98There\xe2\x80\x99s only so much you can eat. There\xe2\x80\x99s o\xe2\x80\xa6'","MoneyLaundering"
"1165484636346044416","b'RT @INTEGRITYBC: Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact. \n\nIt kep\xe2\x80\xa6'","MoneyLaundering"
"1165483554265939973","b'RT @INTEGRITYBC: Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact. \n\nIt kep\xe2\x80\xa6'","MoneyLaundering"
"1165480871157227521","b""RT @MissMyrtle2: @ninaandtito Can't wait for #BillBarr #DOJ #JusticeDepartment to investigate the #TrumpCrimeFamily  #TrumpCrimeSyndicate #\xe2\x80\xa6""","MoneyLaundering"
"1165479715139923969","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165479418002735104","b""@ninaandtito Can't wait for #BillBarr #DOJ #JusticeDepartment to investigate the #TrumpCrimeFamily\xe2\x80\xa6 https://t.co/9WegcvdejV""","MoneyLaundering"
"1165476167794737152","b'...And, is that when the fight started?\n\nREF: {https://t.co/2nk4wp4f8h}\n\n#Arguments #futiliy #ChosenOnes #ruler\xe2\x80\xa6 https://t.co/e5t2F59WCM'","MoneyLaundering"
"1165475105528414208","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165473750495612929","b""RT @bcwestmind: @FuzzyWuzzyTO @MJvizuals @RCILeaksOrg @pattisonoutdoor It's time to give the country a breather when it comes to immigratio\xe2\x80\xa6""","MoneyLaundering"
"1165473708930031617","b'RT @bcwestmind: @MJvizuals @only2galaxy @FuzzyWuzzyTO @RCILeaksOrg @pattisonoutdoor A lot of people out there treat immigration as a sacred\xe2\x80\xa6'","MoneyLaundering"
"1165464697136545792","b'RT @bcwestmind: @MJvizuals @only2galaxy @FuzzyWuzzyTO @RCILeaksOrg @pattisonoutdoor A lot of people out there treat immigration as a sacred\xe2\x80\xa6'","MoneyLaundering"
"1165464246852808704","b'@RealJack @sbr_gi Romney joining the Dems, must be GUILTY, and hoping to avoid jail. I wonder what he is guilty of?\xe2\x80\xa6 https://t.co/l5SjknJybo'","MoneyLaundering"
"1165457648596045824","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165457143673192448","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165453329440411648","b'RT @MakeitRainAnon: @TheRISEofROD @heyitsCarolyn Why is Kathy Griffin so against POTUS?  Those who are the loudest are typically the guilty\xe2\x80\xa6'","MoneyLaundering"
"1165449914916073473","b'RT @SageWithAge: @realDonaldTrump No, it\xe2\x80\x99s #TraitorTrump who\xe2\x80\x99s trying to destroy the free press but trump is losing that war! Look at the s\xe2\x80\xa6'","MoneyLaundering"
"1165445992616873985","b'@MJvizuals @only2galaxy @FuzzyWuzzyTO @RCILeaksOrg @pattisonoutdoor A lot of people out there treat immigration as\xe2\x80\xa6 https://t.co/o3k4xpZxMW'","MoneyLaundering"
"1165445957829443584","b'RT @SwissCognitive: Can AI help Us to Step Up Against Money Laundering? \n\nA new research project in #Singapore to develop new capabilities\xe2\x80\xa6'","MoneyLaundering"
"1165445831039836160","b'RT @SwissCognitive: Can AI help Us to Step Up Against Money Laundering? \n\nA new research project in #Singapore to develop new capabilities\xe2\x80\xa6'","MoneyLaundering"
"1165445449643413504","b'RT @LaunderingMoney: #Cayman brings together public and private sector in fight against #moneylaundering https://t.co/cYuNoLz6EW'","MoneyLaundering"
"1165444951985070080","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9\n\n#Psychological #NoirFictio\xe2\x80\xa6'","MoneyLaundering"
"1165443523702771712","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9\n\n#Psychological #NoirFictio\xe2\x80\xa6'","MoneyLaundering"
"1165442398098354176","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9\n\n#Psychological #NoirFictio\xe2\x80\xa6'","MoneyLaundering"
"1165438837041971201","b'@TheRISEofROD @heyitsCarolyn Why is Kathy Griffin so against POTUS?  Those who are the loudest are typically the gu\xe2\x80\xa6 https://t.co/CUMstfFRZc'","MoneyLaundering"
"1165438701549154304","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165434653697818635","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165432983941275650","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165432446424244224","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165432314056314882","b'@charliekirk11 During Obama\xe2\x80\x98s terms as potus, before taking out a home loan you\xe2\x80\x99re required to show forms of income\xe2\x80\xa6 https://t.co/iKGFRueIuS'","MoneyLaundering"
"1165430540687892480","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165430528314617856","b'@realDonaldTrump No, it\xe2\x80\x99s #TraitorTrump who\xe2\x80\x99s trying to destroy the free press but trump is losing that war! Look a\xe2\x80\xa6 https://t.co/5AB5waHRL5'","MoneyLaundering"
"1165429825865056261","b'#nope #nomoney #AmazonFire #falseflag #MoneyLaundering #WWG1WGA_WORLDWIDE #WakeUpWorld \n\nNO MACRON THE PEOPLE IN AM\xe2\x80\xa6 https://t.co/dhg2l5DobP'","MoneyLaundering"
"1165429568783753216","b'Chainalysis Rolls Out Real-Time Threat Detector for 15 Major Cryptos from Cointelegraph - #AML #Blockchain\xe2\x80\xa6 https://t.co/Hw2691iYPj'","MoneyLaundering"
"1165428068623761408","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165426714488516609","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165425358256189443","b'""Anonymous bank accounts, savings accounts or safe deposit boxes will be abolished with the #AMLD5. Member States m\xe2\x80\xa6 https://t.co/if2InRvh9q'","MoneyLaundering"
"1165425187338235905","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165424746172805120","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165424357050482688","b'#fakeclimatecrisis #ClimateCrisis #FakeNewsMedia #MoneyLaundering #WakeUpAmerica #WakeUpWorld \n\nWake up people! I a\xe2\x80\xa6 https://t.co/EfK9FawVHt'","MoneyLaundering"
"1165423806816538624","b'Chainalysis Rolls Out Real-Time Threat Detector for 15 Major Cryptos https://t.co/P4Bd44nkFS #Blockchain\xe2\x80\xa6 https://t.co/RtCNpTtgCU'","MoneyLaundering"
"1165422074032205824","b'Chainalysis Rolls Out Real-Time Threat Detector for 15 Major Cryptos #Blockchain #Cryptocurrencies #KYC #AML\xe2\x80\xa6 https://t.co/HMZGcMRm1N'","MoneyLaundering"
"1165420848171442178","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165417818373988357","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165417253724217346","b'US Man Pleads Guilty to Running $25 Million Bitcoin Laundering Scheme #bitcoin #moneylaundering #methamphetamine\xe2\x80\xa6 https://t.co/p0A0Lk2VQb'","MoneyLaundering"
"1165416584229380097","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165415303032913926","b'RT @bcwestmind: @MJvizuals @qlee50 @CBCNews @Dave_Eby @Harold_Steves @nathancullen @BradWestPoCo @BowinnMa @CTVW5 In the meantime ban #Huaw\xe2\x80\xa6'","MoneyLaundering"
"1165414840510238721","b'Introducing the second plustoken and the rumor ""Wotoken"".\nOpportunity to get the first hand profit :)\xe2\x80\xa6 https://t.co/gJZt2COR7p'","MoneyLaundering"
"1165414686688501760","b'@Bill_Maxwell_ She ought to brace herself because she deserves every bit of it. #Pedophilia #Rape #HumanTrafficking\xe2\x80\xa6 https://t.co/moi5RnCBXR'","MoneyLaundering"
"1165414656317345793","b'@MJvizuals @qlee50 @CBCNews @Dave_Eby @Harold_Steves @nathancullen @BradWestPoCo @BowinnMa @CTVW5 In the meantime b\xe2\x80\xa6 https://t.co/lROQnLRikD'","MoneyLaundering"
"1165413263883960320","b""RT @bcwestmind: @BCNewsWire You don't want a #CCP official connected to any governmental bureaucracy at any level. #Australia is right. \n\n#\xe2\x80\xa6""","MoneyLaundering"
"1165412878674878464","b'@JustinTrudeau Your govt profited off money laundering in real estate that will result in negative equity for those\xe2\x80\xa6 https://t.co/k0KQoTDiDv'","MoneyLaundering"
"1165412847733465091","b'RT @INTEGRITYBC: Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact. \n\nIt kep\xe2\x80\xa6'","MoneyLaundering"
"1165411473587195905","b'RT @bitcoinagile: US Man Pleads Guilty to Running $25 Million #bitcoin Laundering Scheme #Anonymity #Privacy #MoneyLaundering #Crimes #Drug\xe2\x80\xa6'","MoneyLaundering"
"1165411145991147521","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165410506577870848","b'RT @INTEGRITYBC: Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact. \n\nIt kep\xe2\x80\xa6'","MoneyLaundering"
"1165410492229111809","b'RT @INTEGRITYBC: Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact. \n\nIt kep\xe2\x80\xa6'","MoneyLaundering"
"1165410134899576832","b'Some people count sheep to help fall asleep, last night I counted horses. Racing horses. 263 of them to be exact.\xe2\x80\xa6 https://t.co/DrO69USVm1'","MoneyLaundering"
"1165409704262152194","b""The White House Just Blamed Bitcoin for America's Opiate Crisis - Bitcoin News #bitcoin #moneylaundering\xe2\x80\xa6 https://t.co/AUw2JH3XWZ""","MoneyLaundering"
"1165409408509038593","b""@marklevinshow This is nothing compared to Trump. He's cashing in WHILE IN OFFICE. #TrumpTowerMoscow #Emoluments\xe2\x80\xa6 https://t.co/DW20WInNzq""","MoneyLaundering"
"1165405410787913728","b'@skinneelove @sunnshiiny @MyPetGloat @LadyoftheRealm @qlee50 @EPCMRecruiter @IvyVFHK @TerryGlavin @NH4HumanRights\xe2\x80\xa6 https://t.co/kRoV6fKrXN'","MoneyLaundering"
"1165403790641520640","b'@tylermeredith Fed govt has made no public gesture to show its displeasure with the taking of two hostages by the\xe2\x80\xa6 https://t.co/rBrymf2DN9'","MoneyLaundering"
"1165402936261742594","b'@ColinCarrieCPC @ErinOTooleMP #China has 211 ""diplomats"" in #Canada, the UK has only 38. Many are #CCP spies. O\'Too\xe2\x80\xa6 https://t.co/FNbAJUJbIU'","MoneyLaundering"
"1165401199736082432","b""@BCNewsWire You don't want a #CCP official connected to any governmental bureaucracy at any level. #Australia is ri\xe2\x80\xa6 https://t.co/KGmrAvlfJC""","MoneyLaundering"
"1165400239861161984","b'@BradWestPoCo @UBCM This is what happens when an underdog, victim culture gets hold of foreign policy, our internat\xe2\x80\xa6 https://t.co/xYgsXwiAv2'","MoneyLaundering"
"1165398412449050624","b'@RobertFife Cozy connections by the commercial class with the thuggish #CCP begin to unravel. A good sign.\xe2\x80\xa6 https://t.co/B8FqLkeS0O'","MoneyLaundering"
"1165397331715514369","b'RT @maritime69: It is a warning to other investors thinking about investing in #Dubai . DONT do it. I &amp;1000s of others have been caught up\xe2\x80\xa6'","MoneyLaundering"
"1165396263434686464","b'RT @daflanger: As an investor in #dubailagoon, I ended up as a victim of #fraud #scam #MoneyLaundering #crime #HumanRights violations. Abov\xe2\x80\xa6'","MoneyLaundering"
"1165394382440108033","b'@sunnshiiny @skinneelove @MyPetGloat @qlee50 @LadyoftheRealm @EPCMRecruiter @IvyVFHK @TerryGlavin @NH4HumanRights\xe2\x80\xa6 https://t.co/cOupoUy6Fo'","MoneyLaundering"
"1165393723741605889","b""Claire Lipworth spoke to IFLR International Financial Law Review about the EU's move to launch its fifth Anti-Money\xe2\x80\xa6 https://t.co/zWR66bkBKV""","MoneyLaundering"
"1165392441635147782","b'#MoneyLaundering much? https://t.co/9kjEdpqw8m'","MoneyLaundering"
"1165390166644510720","b'RT @PalbergWERX: Early returns suggest majority of people will pay less under ICBC rate structure change\n\n#bcpoli #vanpoli \n\n#corruption #b\xe2\x80\xa6'","MoneyLaundering"
"1165390087510577153","b'RT @PalbergWERX: Early returns suggest majority of people will pay less under ICBC rate structure change\n\n#bcpoli #vanpoli \n\n#corruption #b\xe2\x80\xa6'","MoneyLaundering"
"1165389240638803968","b'RT @sood_anu: Japan is facing serious problems regarding #Moneylaundering issues after global crime moves in. #Compliance #AML https://t.co\xe2\x80\xa6'","MoneyLaundering"
"1165388629025468417","b'100 or even 1000 times cmc is transferred by #banks in #fiat for #MoneyLaundering #drugs and #prostitution catch th\xe2\x80\xa6 https://t.co/Lakm3qvCc2'","MoneyLaundering"
"1165385662012567554","b""RT @KLSouth: REPORT: #Obamas Buying $15 Million Martha's Vineyard Mansion.... So. Would that be with Taxpayer $$$ that he stole from us? ..\xe2\x80\xa6""","MoneyLaundering"
"1165384344652771328","b""@FuzzyWuzzyTO @MJvizuals @RCILeaksOrg @pattisonoutdoor It's time to give the country a breather when it comes to im\xe2\x80\xa6 https://t.co/T3rVqhXHvL""","MoneyLaundering"
"1165383487693762566","b'RT @vernsanders: thx \nRT @BriHes74: another #wine LifeLesson #MoneyLaundering https://t.co/n3yIabthqj'","MoneyLaundering"
"1165383403207823361","b'The #son and the #brother of #Guatemala\xe2\x80\x99s #president have been acquitted of #fraud, #moneylaundering and\xe2\x80\xa6 https://t.co/UVEd1ZXJ9N'","MoneyLaundering"
"1165383194767712256","b'RT @daflanger: #fraud #MoneyLaundering #HumanRightsViolations #Crime\n #scam related: \n Please read &amp; share the following. Thank you.\n\xf0\x9f\x8e\x80 #dub\xe2\x80\xa6'","MoneyLaundering"
"1165381806406819840","b'Trump \xe2\x80\x9cordered\xe2\x80\x9d US companies out of China. Despite claiming otherwise, he can\xe2\x80\x99t do that, its ILLEGAL but typical of\xe2\x80\xa6 https://t.co/4eWXlP1Vak'","MoneyLaundering"
"1165380179230937090","b""RT @sood_anu: Germany's government is unveiling a new law aimed at combating #moneylaundering in the real estate sector. It's estimated tha\xe2\x80\xa6""","MoneyLaundering"
"1165379430631575554","b""Dear #Hackers, you can penetrate #Equifax and the #PENTAGON, but you can't pop @realDonaldTrump's Twitter account?\xe2\x80\xa6 https://t.co/QfWkWQuiUb""","MoneyLaundering"
"1165378391517757441","b'@TheEconomist Since both the #USA and #British banks, along with European and other banks &amp; private equity funds ha\xe2\x80\xa6 https://t.co/GXmfIhAwRT'","MoneyLaundering"
"1165376812404396032","b'Minor player pleads guilty in Russian money-laundering case\nhttps://t.co/j1P796Ca4e #NorthCarolina #Russia #MoneyLaundering'","MoneyLaundering"
"1165375731779678209","b'RT @vernsanders: thx \nRT @BriHes74: another #wine LifeLesson #MoneyLaundering https://t.co/n3yIabthqj'","MoneyLaundering"
"1165374974514716673","b'thx \nRT @BriHes74: another #wine LifeLesson #MoneyLaundering https://t.co/n3yIabthqj'","MoneyLaundering"
"1165373882028761088","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165371560095404033","b'RT @MBrancatoJr: @realDonaldTrump You are lying . \xf0\x9f\xa4\xa5 Democrats want to raise taxes for the extremely wealthy.  It\xe2\x80\x99s called \xe2\x80\x9cpaying your fair\xe2\x80\xa6'","MoneyLaundering"
"1165371379346096128","b'RT @Tam_Resist: @MaralagoFL @bradheath @IronFeep He was fined $10M by FINCEN for #moneylaundering at the Taj Mahal.  Barr\xe2\x80\x99s daughter has be\xe2\x80\xa6'","MoneyLaundering"
"1165368746656972800","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165365014548668417","b""How did he buy Turnberry with cash when he was broke?\nWhere'd the money come from?\nAnyone think it was\xe2\x80\xa6 https://t.co/OdSVcRRsqX""","MoneyLaundering"
"1165359622229778432","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9 \n\n#Psychological #NoirFicti\xe2\x80\xa6'","MoneyLaundering"
"1165354649794142208","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165350914036834304","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165348724136001536","b'RT @HDASLaw: B.C. lawyers tweak self-imposed anti-money laundering rules ahead of public inquiry. https://t.co/u65XkYjJ9K #legal #law #mone\xe2\x80\xa6'","MoneyLaundering"
"1165348501116674049","b'@realDonaldTrump You are lying . \xf0\x9f\xa4\xa5 Democrats want to raise taxes for the extremely wealthy.  It\xe2\x80\x99s called \xe2\x80\x9cpaying yo\xe2\x80\xa6 https://t.co/8EtfkpyVlV'","MoneyLaundering"
"1165347242301100040","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165345131341307904","b'#Immigration #fraud at #Hastings #racetrack cited in #federal documents https://t.co/puhtRYXs6u #Deflect\xe2\x80\xa6 https://t.co/3d3HO8Jclx'","MoneyLaundering"
"1165343031525957632","b'US Man Pleads Guilty to Running $25 Million Bitcoin Laundering Scheme https://t.co/yD5p5UcXbI #Bitcoin\xe2\x80\xa6 https://t.co/swhfbbLeiC'","MoneyLaundering"
"1165341981901385728","b'RT @GadflyMorse: @BudGothmog44 @laserhaas01 And #MoscowsBitch is hated by 36+% of registered #Democrats:--&gt;https://t.co/bFYOOV4mgf\n\n#Hillar\xe2\x80\xa6'","MoneyLaundering"
"1165341296699039744","b'US Man Pleads Guilty to Running $25 Million Bitcoin Laundering Scheme #moneylaundering #btc #bitcoin\xe2\x80\xa6 https://t.co/s1xiXoRHzW'","MoneyLaundering"
"1165341113999167488","b'@BudGothmog44 @laserhaas01 And #MoscowsBitch is hated by 36+% of registered #Democrats:--&gt;https://t.co/bFYOOV4mgf\xe2\x80\xa6 https://t.co/jGkjVT870o'","MoneyLaundering"
"1165339878810411010","b'@umagarghi Almost after 10 Years you are blaming #ISI #Pakistan for #MoneyLaundering of Counterfeit Currency Notes.\xe2\x80\xa6 https://t.co/FidLyGAnZs'","MoneyLaundering"
"1165339168425283585","b'US Man Pleads Guilty to Running $25 Million #Bitcoin Laundering Scheme from Cointelegraph - #Anonymity\xe2\x80\xa6 https://t.co/n3xvbkP1UL'","MoneyLaundering"
"1165338622859476992","b'US Man Pleads Guilty to Running $25 Million Bitcoin Laundering Scheme https://t.co/GAx821Kdeb #Bitcoin\xe2\x80\xa6 https://t.co/swJ2em7pfR'","MoneyLaundering"
"1165338251625996289","b'Learn about new trends and regulations regarding #MoneyLaundering issues that will be introduced under Trump admini\xe2\x80\xa6 https://t.co/OIT54v2QFO'","MoneyLaundering"
"1165338069165334530","b'#Tunisian #media magnate #NabilKaroui remains in the race for next month\xe2\x80\x99s presidential election despite his arrest\xe2\x80\xa6 https://t.co/MRAWubfYRP'","MoneyLaundering"
"1165337512384040962","b'US Man Pleads Guilty to Running $25 Million #bitcoin Laundering Scheme #Anonymity #Privacy #MoneyLaundering #Crimes\xe2\x80\xa6 https://t.co/1GZoHj9WqE'","MoneyLaundering"
"1165336557043298304","b'RT @amalmerzouk: New #moneylaundering rules change everything for #cryptocurrency exchanges #Fintech #compliance #risk  https://t.co/eEasy3\xe2\x80\xa6'","MoneyLaundering"
"1165336345226764288","b'RT @ehamiltonsmyth: Sour Blood: A psychological suspense thriller with a shocking twist\nhttps://t.co/LZpVG2Ecq9\n\n#Psychological #NoirFictio\xe2\x80\xa6'","MoneyLaundering"
"1165329455734120448","b""@MattJonesMLA I agree completely, but there is that issue of Alberta's $700mil MORTGAGE FRAUD RING to deal with. Bo\xe2\x80\xa6 https://t.co/qkOsYpguYs""","MoneyLaundering"
"1165328909681840128","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165326024881713152","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165325239443689482","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165325035218919424","b'RT @winwin91518639: @atulkshah @LogicalThinka @Frances_Coppola @premnsikka @Gian_TCatt @Ian_Fraser @RichardJMurphy @KPMG @EYnews @Carmine_D\xe2\x80\xa6'","MoneyLaundering"
"1165324494833115136","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165323304091168768","b'RT @sibeledmonds: @sabrina68 @NewsBud_ #CIA #BlackBudget + #AfghanHeroin + #MoneyLaundering + $1+ Billion A Year #USATaxPayers Money launde\xe2\x80\xa6'","MoneyLaundering"
"1165317581231841281","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165315152994086912","b'RT @sibeledmonds: @sabrina68 @NewsBud_ #CIA #BlackBudget + #AfghanHeroin + #MoneyLaundering + $1+ Billion A Year #USATaxPayers Money launde\xe2\x80\xa6'","MoneyLaundering"
"1165315117292097538","b'RT @Ptmurf1016: @realDonaldTrump That law exists to address terrorism and #MoneyLaundering. \nYou know,  #MoneyLaundering. \n\n#MoneyLaunderin\xe2\x80\xa6'","MoneyLaundering"
"1165314860575580160","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165314467825164290","b'RT @Ptmurf1016: @realDonaldTrump That law exists to address terrorism and #MoneyLaundering. \nYou know,  #MoneyLaundering. \n\n#MoneyLaunderin\xe2\x80\xa6'","MoneyLaundering"
"1165311950785433600","b'@realDonaldTrump That law exists to address terrorism and #MoneyLaundering. \nYou know,  #MoneyLaundering.\xe2\x80\xa6 https://t.co/I7Qo1XWA1u'","MoneyLaundering"
"1165311508718477312","b""RT @pagaan65: @realDonaldTrump Does that mean you're turning yourself in? Yes, let's get back to the basics of fighting crime and put crimi\xe2\x80\xa6""","MoneyLaundering"
"1165310863340969985","b'RT @look4jsmartinez: Says the man that now owns three mansions ... Obama on wealth inequality: \xe2\x80\x98There\xe2\x80\x99s only so much you can eat. There\xe2\x80\x99s o\xe2\x80\xa6'","MoneyLaundering"
"1165310559291678720","b'RT @winwin91518639: @atulkshah @LogicalThinka @Frances_Coppola @premnsikka @Gian_TCatt @Ian_Fraser @RichardJMurphy @KPMG @EYnews @Carmine_D\xe2\x80\xa6'","MoneyLaundering"
"1165308825127280640","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165308710870061056","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165308292182224897","b'B.C. lawyers tweak self-imposed anti-money laundering rules ahead of public inquiry. https://t.co/u65XkYjJ9K #legal\xe2\x80\xa6 https://t.co/hSgqYL7akY'","MoneyLaundering"
"1165307448225402882","b'RT @KYC360: Qatar-controlled bank investigated by UK over money laundering https://t.co/ut3seqtpm5 #FCA #AML #moneylaundering #banks #Qatar\xe2\x80\xa6'","MoneyLaundering"
"1165307445092110336","b'#yhz #yqe #yow #yqe #yhm #yqg #ygk #LiberalsAreCorrupt #Shipping #Irving #moneylaundering #fentanyl\xe2\x80\xa6 https://t.co/hxrLm57ggP'","MoneyLaundering"
"1165306937594077186","b'RT @look4jsmartinez: Says the man that now owns three mansions ... Obama on wealth inequality: \xe2\x80\x98There\xe2\x80\x99s only so much you can eat. There\xe2\x80\x99s o\xe2\x80\xa6'","MoneyLaundering"
"1165306460542124032","b'RT @rmasher2: Through all the crazy erratic behavior, Trump remains consistent on one topic &amp; only one topic - his weird fealty to Vladimir\xe2\x80\xa6'","MoneyLaundering"
"1165305778057699329","b'Says the man that now owns three mansions ... Obama on wealth inequality: \xe2\x80\x98There\xe2\x80\x99s only so much you can eat. There\xe2\x80\x99\xe2\x80\xa6 https://t.co/QLYQGP2IpD'","MoneyLaundering"
"1165304729624178688","b'RT @SurenDLI: @FightForRERAInd @nsitharaman @narendramodi @PMOIndia @HardeepSPuri @abhaykol @msshankar1961 @FinMinIndia We believe that gov\xe2\x80\xa6'","MoneyLaundering"
"1165304191763603456","b'RT @CookieSteward: #TrueThat\n#TrumpRussiaNRA\n#MoneyLaundering\n@NRA is failing quicker than the @GOP and this @POTUS The One and Only #POSPO\xe2\x80\xa6'","MoneyLaundering"
"1165303365967863808","b'RT @WasARepublican1: @realDonaldTrump Blahahaha. How convenient! TODAY, you agree with @nytimes, when it benefits you! SHOCKING!!! You will\xe2\x80\xa6'","MoneyLaundering"
